timestamp,open,high,low,close,volume
2024-08-04,138.75,138.75,125.61,126.7,2425805
2024-08-11,121.77,126.08,119.72,122.87,9645895
2024-08-18,123.06,135.57,122.44,135.3,5130685
2024-08-25,135.28,159.233,135.26,155.01,9424056
2024-09-01,155.14,155.88,151.73,154.12,3242010
2024-09-08,152.85,153.28,143.05,143.11,2829221
2024-09-15,144.68,151.1523,143.98,149.5,2887907
2024-09-22,149.51,156.35,148.56,152.4216,3177230
2024-09-29,153.36,160.71,151.0718,158.7,3541385
2024-10-06,157.95,159.7,152.62,156.38,2737472
2024-10-13,155.07,160.17,147.81,157.72,2852241
2024-10-20,159.03,162.4199,156.6825,159.95,5182869
2024-10-27,159.2,159.34,151.44,155.98,3027282
2024-11-03,157.52,157.72,148.37,151.55,3348514
2024-11-10,153.38,165.52,152.35,165.42,4412041
2024-11-17,164.0,166.28,149.265,149.37,4292957
2024-11-24,150.2,172.98,146.69,170.28,9387897
2024-12-01,171.5,175.39,168.26,170.84,4865433
2024-12-08,173.0,173.59,168.37,169.91,3397276
2024-12-15,170.8,174.055,164.0,166.5,3194657
2024-12-22,163.0,172.505,158.82,163.22,5336889
2024-12-29,163.23,166.0,161.34,162.91,1366238
2025-01-05,167.01,167.01,158.0,163.8,1684884
2025-01-12,165.45,168.47,160.6085,161.31,2131672
2025-01-19,160.0,168.15,159.0175,165.69,2401842
2025-01-26,166.82,174.0,166.82,172.88,2123666
2025-02-02,171.5,180.26,163.55,178.35,4858423
2025-02-09,173.78,180.01,172.55,174.32,3399031
2025-02-16,175.61,184.35,173.0694,183.46,2878756
2025-02-23,184.5,186.51,174.47,175.45,3588580
2025-03-02,176.9,176.95,155.52,159.53,8086776
2025-03-09,161.44,162.65,151.895,155.89,4146508
2025-03-16,154.2,154.69,147.15,152.03,4180887
2025-03-23,147.53,157.55,147.53,154.3691,2762575
2025-03-30,157.39,159.57,149.53,155.15,2387592
