timestamp,open,high,low,close,volume
2024-08-01 08:00:00,11.8,11.82,11.76,11.82,1828
2024-08-01 12:00:00,11.92,11.9516,10.03,10.34,717729
2024-08-01 16:00:00,10.34,10.5,9.6,9.82,422363
2024-08-01 20:00:00,10.0518,10.0537,9.59,9.66,10364
2024-08-02 08:00:00,9.77,9.8,9.31,9.49,5098
2024-08-02 12:00:00,9.58,9.8099,8.46,9.6419,558121
2024-08-02 16:00:00,9.6393,9.82,9.08,9.61,338395
2024-08-02 20:00:00,9.7454,9.7454,9.2411,9.6,3865
2024-08-05 08:00:00,8.0,8.72,7.89,8.27,17274
2024-08-05 12:00:00,8.4,8.82,7.54,8.32,677920
2024-08-05 16:00:00,8.33,8.5799,7.65,7.95,405580
2024-08-05 20:00:00,8.03,8.32,7.8,8.32,28381
2024-08-06 08:00:00,7.87,8.6,7.87,8.5,10078
2024-08-06 12:00:00,8.5,9.2712,7.9202,8.8601,802304
2024-08-06 16:00:00,9.0,9.49,8.69,9.02,695238
2024-08-06 20:00:00,8.94,9.14,8.8008,8.95,8892
2024-08-07 08:00:00,9.11,9.83,9.1,9.54,17961
2024-08-07 12:00:00,9.45,9.8,8.25,8.36,642410
2024-08-07 16:00:00,8.42,8.48,7.77,7.77,448072
2024-08-07 20:00:00,7.79,7.95,7.55,7.5537,14229
2024-08-08 08:00:00,7.84,8.1,7.84,7.84,4002
2024-08-08 12:00:00,8.05,8.3,7.45,7.86,320953
2024-08-08 16:00:00,7.91,8.44,7.74,8.065,299710
2024-08-08 20:00:00,8.05,8.1492,7.95,8.13,8913
2024-08-09 08:00:00,8.1,8.59,8.1,8.5,29352
2024-08-09 12:00:00,8.6,8.9499,7.62,8.51,538259
2024-08-09 16:00:00,8.51,9.0,8.28,8.85,415546
2024-08-09 20:00:00,8.8,8.86,8.71,8.8,6257
2024-08-12 08:00:00,8.9,8.9,8.77,8.84,1571
2024-08-12 12:00:00,8.8289,9.4,8.21,8.38,390592
2024-08-12 16:00:00,8.38,8.45,7.95,8.05,264611
2024-08-12 20:00:00,8.46,8.46,8.09,8.15,20267
2024-08-13 08:00:00,8.15,8.2,8.1,8.1,3443
2024-08-13 12:00:00,8.103,8.49,6.302,6.6,1261481
2024-08-13 16:00:00,6.6,7.08,6.39,6.65,807284
2024-08-13 20:00:00,6.78,6.93,6.7,6.75,28037
2024-08-14 08:00:00,6.76,6.83,6.71,6.75,4207
2024-08-14 12:00:00,6.8,8.83,6.66,8.6,2385878
2024-08-14 16:00:00,8.64,8.96,7.42,7.94,2022618
2024-08-14 20:00:00,7.85,7.95,7.5,7.94,50417
2024-08-15 08:00:00,7.94,7.96,7.7,7.96,4255
2024-08-15 12:00:00,7.8,8.35,7.2,8.31,882911
2024-08-15 16:00:00,8.28,8.75,7.85,8.39,1119359
2024-08-15 20:00:00,8.4,8.45,8.35,8.44,16662
2024-08-16 08:00:00,8.39,8.39,8.31,8.37,2729
2024-08-16 12:00:00,8.2317,9.24,7.78,8.24,775201
2024-08-16 16:00:00,8.2001,8.89,8.1,8.71,526291
2024-08-16 20:00:00,8.74,8.74,8.54,8.6,11103
2024-08-19 08:00:00,8.75,9.16,8.75,8.83,6940
2024-08-19 12:00:00,8.87,9.99,8.41,9.55,953326
2024-08-19 16:00:00,9.695,11.45,9.3736,11.07,1513494
2024-08-19 20:00:00,11.07,11.5,10.8535,11.3983,85603
2024-08-20 08:00:00,11.49,12.33,11.07,11.85,37986
2024-08-20 12:00:00,11.95,13.75,9.64,10.74,4750023
2024-08-20 16:00:00,10.736,12.0045,10.6101,10.91,1387258
2024-08-20 20:00:00,10.9,11.2,10.9,11.1,19383
2024-08-21 08:00:00,11.0,11.47,11.0,11.47,5679
2024-08-21 12:00:00,11.5726,11.72,10.26,10.9466,701825
2024-08-21 16:00:00,10.95,11.39,10.5,11.18,475845
2024-08-21 20:00:00,10.72,11.1,10.72,11.0306,19108
2024-08-22 08:00:00,11.19,11.19,10.96,11.08,3330
2024-08-22 12:00:00,11.0,12.388,10.3,10.49,1209900
2024-08-22 16:00:00,10.4981,10.899,10.1284,10.41,416813
2024-08-22 20:00:00,10.41,10.5,10.3,10.49,5072
2024-08-23 08:00:00,10.78,10.8,10.62,10.8,2223
2024-08-23 12:00:00,10.75,10.9491,9.75,9.9701,435595
2024-08-23 16:00:00,10.0,10.26,9.56,10.23,358704
2024-08-23 20:00:00,10.01,10.34,10.01,10.2,10411
2024-08-26 08:00:00,10.21,10.35,10.11,10.2,4194
2024-08-26 12:00:00,10.2793,11.1,9.83,10.86,725250
2024-08-26 16:00:00,10.797,11.575,10.61,11.2476,760323
2024-08-26 20:00:00,10.8362,11.5,10.8362,11.5,25012
2024-08-27 08:00:00,11.5,11.5,11.21,11.38,2136
2024-08-27 12:00:00,11.38,11.48,10.15,10.41,531079
2024-08-27 16:00:00,10.45,10.78,10.18,10.66,257256
2024-08-27 20:00:00,10.53,10.7,10.51,10.69,7733
2024-08-28 08:00:00,10.52,10.56,10.52,10.56,260
2024-08-28 12:00:00,10.502,11.45,10.07,10.08,686336
2024-08-28 16:00:00,10.08,10.21,9.75,10.09,405680
2024-08-28 20:00:00,10.1487,10.17,9.87,9.87,9814
2024-08-29 08:00:00,10.13,10.13,10.13,10.13,357
2024-08-29 12:00:00,10.18,11.54,10.02,11.24,753387
2024-08-29 16:00:00,11.24,11.52,10.54,10.72,418976
2024-08-29 20:00:00,10.61,10.84,10.6089,10.84,6911
2024-08-30 12:00:00,10.88,11.2896,10.04,10.23,335803
2024-08-30 16:00:00,10.265,10.54,10.12,10.12,231480
2024-08-30 20:00:00,10.62,10.62,10.19,10.2,17515
2024-09-03 08:00:00,10.47,10.47,10.24,10.26,3673
2024-09-03 12:00:00,10.26,10.42,8.19,8.6499,1099489
2024-09-03 16:00:00,8.6273,9.07,8.5,8.62,685116
2024-09-03 20:00:00,8.93,8.93,8.5,8.67,8391
2024-09-04 08:00:00,8.65,8.9,8.65,8.9,2425
2024-09-04 12:00:00,8.7778,9.2,8.1,8.8191,381355
2024-09-04 16:00:00,8.7064,8.81,8.35,8.38,262442
2024-09-04 20:00:00,8.449,8.5928,8.4,8.4,16604
2024-09-05 08:00:00,8.4,8.4,8.4,8.4,149
2024-09-05 12:00:00,8.63,8.82,7.3,7.3885,646181
2024-09-05 16:00:00,7.36,7.46,7.16,7.27,384189
2024-09-05 20:00:00,7.34,7.4,7.27,7.4,6395
2024-09-06 08:00:00,7.31,7.31,7.21,7.21,4187
2024-09-06 12:00:00,7.1841,7.4971,6.52,6.6667,792694
2024-09-06 16:00:00,6.67,7.0,6.6,6.97,440612
2024-09-06 20:00:00,6.7806,7.1,6.7652,7.09,3779
2024-09-09 08:00:00,7.09,7.26,7.0,7.01,4863
2024-09-09 12:00:00,6.9227,8.43,6.9227,7.6152,875666
2024-09-09 16:00:00,7.5001,7.7599,7.25,7.34,257830
2024-09-09 20:00:00,7.49,7.6101,7.4,7.5997,3836
2024-09-10 08:00:00,7.61,7.61,7.61,7.61,1317
2024-09-10 12:00:00,7.447,9.35,7.447,8.74,2493757
2024-09-10 16:00:00,8.68,9.0,8.35,8.58,668373
2024-09-10 20:00:00,8.78,8.81,8.58,8.6,11619
2024-09-11 08:00:00,8.73,8.74,8.5,8.72,4790
2024-09-11 12:00:00,8.73,11.14,8.56,10.66,2254804
2024-09-11 16:00:00,10.688,11.69,10.65,10.78,1673412
2024-09-11 20:00:00,11.12,11.49,10.8089,10.8537,26239
2024-09-12 08:00:00,10.85,11.2,10.66,10.89,18457
2024-09-12 12:00:00,10.9,13.45,10.25,13.1,2559261
2024-09-12 16:00:00,13.16,13.35,11.37,11.7,1605889
2024-09-12 20:00:00,11.82,11.98,11.73,11.9,14524
2024-09-13 08:00:00,12.25,12.58,12.19,12.5,13032
2024-09-13 12:00:00,12.35,13.67,11.77,13.5049,1665069
2024-09-13 16:00:00,13.6,16.21,13.02,15.22,2963636
2024-09-13 20:00:00,15.23,15.3597,14.45,15.2715,70735
2024-09-16 08:00:00,14.5,17.2,14.1,15.92,85481
2024-09-16 12:00:00,16.42,16.8061,12.1238,15.6501,2389468
2024-09-16 16:00:00,15.6501,15.8,13.63,13.99,1203642
2024-09-16 20:00:00,14.129,14.15,13.7908,14.08,30178
2024-09-17 08:00:00,13.44,14.07,13.44,13.83,13221
2024-09-17 12:00:00,13.75,14.67,12.3001,13.0,1687020
2024-09-17 16:00:00,12.97,12.9701,11.55,12.35,993784
2024-09-17 20:00:00,12.34,12.463,12.1603,12.2214,14063
2024-09-18 08:00:00,12.04,12.37,12.02,12.29,6936
2024-09-18 12:00:00,12.17,12.52,10.63,11.23,1322622
2024-09-18 16:00:00,11.18,12.0,10.86,11.0,779415
2024-09-18 20:00:00,10.98,11.28,10.98,11.04,98433
2024-09-19 08:00:00,11.06,11.99,11.06,11.62,17871
2024-09-19 12:00:00,11.6501,11.87,10.35,10.61,1207443
2024-09-19 16:00:00,10.65,11.1693,10.51,10.6,614522
2024-09-19 20:00:00,10.77,11.0,10.5901,10.9665,12987
2024-09-20 08:00:00,10.6,11.4,10.6,11.16,32476
2024-09-20 12:00:00,10.721,13.31,10.721,12.5348,4284216
2024-09-20 16:00:00,12.62,13.13,12.26,13.02,1530789
2024-09-20 20:00:00,12.94,13.3,12.8701,13.22,91468
2024-09-23 08:00:00,13.11,13.98,13.02,13.5,89213
2024-09-23 12:00:00,13.45,15.2061,12.0514,14.93,4938086
2024-09-23 16:00:00,14.97,15.39,13.52,14.125,2438072
2024-09-23 20:00:00,14.2,14.29,14.0,14.16,21974
2024-09-24 08:00:00,14.23,14.71,14.19,14.3,24879
2024-09-24 12:00:00,14.3,15.15,13.75,14.0972,2838003
2024-09-24 16:00:00,14.0952,15.25,13.33,13.78,2850230
2024-09-24 20:00:00,13.88,13.88,13.7,13.75,25068
2024-09-25 08:00:00,13.81,13.81,13.6,13.78,19909
2024-09-25 12:00:00,13.66,14.34,12.36,12.8,1973886
2024-09-25 16:00:00,12.73,13.6,12.5,12.62,1057633
2024-09-25 20:00:00,12.64,12.81,12.59,12.7698,20908
2024-09-26 08:00:00,12.68,13.2,12.68,12.97,17754
2024-09-26 12:00:00,12.94,14.7,12.9,14.3875,2919035
2024-09-26 16:00:00,14.35,15.14,14.2,15.08,1564817
2024-09-26 20:00:00,15.08,15.15,14.86,15.15,38493
2024-09-27 08:00:00,15.21,15.68,15.21,15.41,26306
2024-09-27 12:00:00,15.38,17.71,14.3,15.72,5561607
2024-09-27 16:00:00,15.72,16.13,14.5507,14.99,1486841
2024-09-27 20:00:00,14.91,15.1332,14.8,14.85,23927
2024-09-30 08:00:00,14.95,15.49,14.85,14.93,17842
2024-09-30 12:00:00,15.4482,15.4482,13.61,13.855,1368538
2024-09-30 16:00:00,13.8951,14.63,13.77,14.35,763632
2024-09-30 20:00:00,14.37,14.4399,14.01,14.01,18583
2024-10-01 08:00:00,14.3,14.5,14.29,14.39,8195
2024-10-01 12:00:00,14.52,16.15,13.61,15.325,2423581
2024-10-01 16:00:00,15.32,17.01,15.3101,16.54,2677062
2024-10-01 20:00:00,16.2507,16.5899,16.2505,16.5782,32062
2024-10-02 08:00:00,16.82,16.82,16.5,16.54,15280
2024-10-02 12:00:00,16.6,17.6,15.032,17.2761,2710097
2024-10-02 16:00:00,17.37,18.08,16.86,17.53,1790957
2024-10-02 20:00:00,17.5501,17.59,17.45,17.58,51844
2024-10-03 08:00:00,17.71,18.2,17.24,18.05,55455
2024-10-03 12:00:00,17.97,18.2,16.0,16.53,2645937
2024-10-03 16:00:00,16.53,17.28,16.35,16.81,1060419
2024-10-03 20:00:00,16.6338,16.97,16.6338,16.8632,19006
2024-10-04 08:00:00,16.95,17.03,16.6,16.83,20917
2024-10-04 12:00:00,16.8919,18.99,16.4,18.8,2645955
2024-10-04 16:00:00,18.84,19.96,18.38,19.32,2282392
2024-10-04 20:00:00,19.37,20.0,19.05,19.51,37475
2024-10-07 08:00:00,19.65,20.85,19.65,20.0,71206
2024-10-07 12:00:00,20.66,20.85,18.1,18.7,2538542
2024-10-07 16:00:00,18.65,19.0,18.04,18.64,897132
2024-10-07 20:00:00,18.63,18.93,18.5027,18.64,20231
2024-10-08 08:00:00,18.67,19.0,18.64,18.74,12529
2024-10-08 12:00:00,18.6814,18.928,15.55,16.52,2158457
2024-10-08 16:00:00,16.5293,17.17,15.2,16.7,1878918
2024-10-08 20:00:00,16.76,16.9705,16.6,16.794,14587
2024-10-09 08:00:00,16.51,16.92,16.5,16.81,7945
2024-10-09 12:00:00,16.76,17.6,15.77,16.31,1270173
2024-10-09 16:00:00,16.3,16.66,15.74,16.61,779429
2024-10-09 20:00:00,16.6,16.62,16.3,16.5,9506
2024-10-10 08:00:00,16.6,16.61,16.3,16.4,6318
2024-10-10 12:00:00,16.42,18.2,15.74,17.97,1261189
2024-10-10 16:00:00,17.976,18.37,17.44,17.61,875929
2024-10-10 20:00:00,17.56,17.8329,17.55,17.8329,6586
2024-10-11 08:00:00,17.69,17.78,17.4,17.71,8244
2024-10-11 12:00:00,17.75,18.0499,16.64,17.64,872009
2024-10-11 16:00:00,17.57,18.25,17.44,17.85,771757
2024-10-11 20:00:00,17.88,18.24,17.548,17.9,20090
2024-10-14 08:00:00,17.94,18.63,17.9,18.26,8555
2024-10-14 12:00:00,18.29,19.3,16.85,17.42,1847766
2024-10-14 16:00:00,17.52,18.05,17.06,17.61,867388
2024-10-14 20:00:00,17.84,18.31,17.59,17.92,60093
2024-10-15 08:00:00,18.0,18.24,17.61,17.78,19676
2024-10-15 12:00:00,18.03,18.11,15.8,16.36,2035621
2024-10-15 16:00:00,16.38,16.79,15.16,15.54,1522825
2024-10-15 20:00:00,15.68,15.8982,15.52,15.75,24706
2024-10-16 08:00:00,15.66,16.26,15.66,16.14,9413
2024-10-16 12:00:00,16.0402,18.05,15.73,17.6484,4873411
2024-10-16 16:00:00,17.6,21.59,17.57,21.45,7528756
2024-10-16 20:00:00,21.5,21.9,21.0508,21.5582,166290
2024-10-17 08:00:00,21.75,21.75,20.05,20.2,119338
2024-10-17 12:00:00,20.85,22.33,17.65,19.317971,5413595
2024-10-17 16:00:00,19.34,19.9,18.23,18.73,2385299
2024-10-17 20:00:00,18.7,18.94,18.5202,18.65,26587
2024-10-18 08:00:00,19.09,19.09,18.6,18.72,18595
2024-10-18 12:00:00,18.74,22.85,18.5504,21.81,6080822
2024-10-18 16:00:00,21.7776,22.1264,19.8,20.33,2400969
2024-10-18 20:00:00,20.29,20.39,20.01,20.36,46067
2024-10-21 08:00:00,20.45,21.13,19.65,19.87,63983
2024-10-21 12:00:00,20.39,25.0,19.7,24.33,6568908
2024-10-21 16:00:00,24.3889,27.8,23.92,27.23,5068820
2024-10-21 20:00:00,27.22,27.22,23.77,24.38,695953
2024-10-22 08:00:00,25.0,25.95,24.56,25.15,134181
2024-10-22 12:00:00,25.0,25.97,22.59,24.0739,5005854
2024-10-22 16:00:00,24.01,24.8099,23.0,23.55,2822496
2024-10-22 20:00:00,23.3709,23.58,23.3064,23.46,32714
2024-10-23 08:00:00,23.6,24.25,22.85,23.01,62563
2024-10-23 12:00:00,23.35,24.42,20.5,21.3141,4375127
2024-10-23 16:00:00,21.29,21.63,19.37,20.05,2492571
2024-10-23 20:00:00,19.99,20.659,19.7266,20.4,105353
2024-10-24 08:00:00,21.05,21.19,19.07,20.0,201707
2024-10-24 12:00:00,20.88,21.0,16.6,18.609,6818820
2024-10-24 16:00:00,18.6035,19.43,18.2,18.414,1555613
2024-10-24 20:00:00,18.35,18.76,18.35,18.5,42109
2024-10-25 08:00:00,18.65,19.55,18.65,19.04,54371
2024-10-25 12:00:00,19.05,20.8,18.56,20.25,4234610
2024-10-25 16:00:00,20.25,20.4,18.62,19.14,2073909
2024-10-25 20:00:00,19.4259,19.4259,18.9,19.05,44547
2024-10-28 08:00:00,19.46,20.21,19.39,19.55,52002
2024-10-28 12:00:00,19.75,21.58,19.2069,21.15,4632176
2024-10-28 16:00:00,21.14,22.49,21.1,21.72,3857462
2024-10-28 20:00:00,21.81,21.81,21.23,21.41,57293
2024-10-29 08:00:00,21.75,22.4,21.15,21.7,84096
2024-10-29 12:00:00,22.29,22.44,19.6,20.56,3283362
2024-10-29 16:00:00,20.54,21.5,20.15,20.97,1745331
2024-10-29 20:00:00,21.0,21.0,20.2,20.61,45161
2024-10-30 08:00:00,20.9,22.8,20.25,22.15,261292
2024-10-30 12:00:00,21.3,23.6,20.09,20.214,5443527
2024-10-30 16:00:00,20.104,20.92,20.07,20.34,1402517
2024-10-30 20:00:00,20.33,20.69,20.05,20.2,67469
2024-10-31 08:00:00,20.5,21.28,20.2,20.51,51879
2024-10-31 12:00:00,20.49,21.1924,18.67,19.43,2141891
2024-10-31 16:00:00,19.42,20.4,19.4,19.47,1012743
2024-10-31 20:00:00,19.41,19.69,19.35,19.57,33959
2024-11-01 08:00:00,19.57,20.5,19.57,19.94,28378
2024-11-01 12:00:00,20.1786,21.09,19.6,20.213,2322245
2024-11-01 16:00:00,20.1742,20.39,18.89,19.19,1332410
2024-11-01 20:00:00,19.16,19.459,18.7,18.7199,39486
2024-11-04 08:00:00,18.85,18.85,17.69,17.96,72678
2024-11-04 12:00:00,18.04,18.5,16.74,17.84,2099080
2024-11-04 16:00:00,17.84,17.9499,16.95,17.095,995622
2024-11-04 20:00:00,17.095,17.35,16.58,16.85,549417
2024-11-05 00:00:00,16.8894,16.89,16.7535,16.85,9399
2024-11-05 08:00:00,16.98,17.5,16.98,17.43,25342
2024-11-05 12:00:00,17.39,17.9,16.57,17.105,854721
2024-11-05 16:00:00,17.0774,18.1799,17.06,17.7002,787066
2024-11-05 20:00:00,17.7,18.12,17.55,17.88,288409
2024-11-06 00:00:00,17.75,18.1,17.7001,18.1,9368
2024-11-06 08:00:00,19.8,19.9,18.67,19.33,129834
2024-11-06 12:00:00,19.3,19.97,18.01,18.61,1231860
2024-11-06 16:00:00,18.61,19.15,18.2,18.825,892676
2024-11-06 20:00:00,18.78,19.2133,18.66,19.1094,315121
2024-11-07 00:00:00,19.1,19.22,19.0981,19.2,5800
2024-11-07 08:00:00,19.09,19.5,19.07,19.24,22153
2024-11-07 12:00:00,19.24,21.0,19.0,20.845,1950431
2024-11-07 16:00:00,20.87,21.76,20.51,21.72,1997926
2024-11-07 20:00:00,21.705,21.94,21.2,21.57,580166
2024-11-08 00:00:00,21.59,21.92,21.51,21.87,7038
2024-11-08 08:00:00,22.01,23.0,21.76,22.16,59137
2024-11-08 12:00:00,22.07,24.0,21.95,23.57,3317331
2024-11-08 16:00:00,23.58,23.58,21.62,22.3612,2079268
2024-11-08 20:00:00,22.355,23.19,22.06,22.8981,701779
2024-11-09 00:00:00,22.8008,23.0,22.6,23.0,5702
2024-11-11 08:00:00,23.0,23.5,22.1,22.53,49775
2024-11-11 12:00:00,22.68,23.78,20.6,21.04,2170424
2024-11-11 16:00:00,21.0598,22.09,20.9,21.91,1436300
2024-11-11 20:00:00,21.9,22.07,21.4,21.89,336213
2024-11-12 00:00:00,21.65,21.8271,21.6,21.8,4765
2024-11-12 08:00:00,21.85,21.87,20.62,20.99,27513
2024-11-12 12:00:00,21.06,24.95,20.8,22.5,4258671
2024-11-12 16:00:00,22.505,23.468,21.83,23.18,1430228
2024-11-12 20:00:00,23.16,23.49,22.8,23.12,550185
2024-11-13 00:00:00,23.15,23.15,22.9014,23.0001,5694
2024-11-13 08:00:00,23.79,23.98,23.41,23.5,17256
2024-11-13 12:00:00,23.7,25.0,23.0682,24.8655,2491740
2024-11-13 16:00:00,24.821,26.78,24.48,24.74,3693891
2024-11-13 20:00:00,24.78,24.8,22.94,24.0,946138
2024-11-14 00:00:00,24.14,24.42,24.0,24.07,11313
2024-11-14 08:00:00,24.07,24.7,23.42,24.0,27076
2024-11-14 12:00:00,24.11,25.2,23.05,23.48,1604741
2024-11-14 16:00:00,23.4808,24.1,22.25,23.1,1399757
2024-11-14 20:00:00,23.02,23.023,22.0,22.0,327896
2024-11-15 00:00:00,22.0,22.2,21.9,22.2,16230
2024-11-15 08:00:00,22.51,22.53,22.01,22.21,5198
2024-11-15 12:00:00,22.2,22.3,19.5,21.81,1516541
2024-11-15 16:00:00,21.83,22.32,21.1,21.98,1204502
2024-11-15 20:00:00,21.97,22.08,21.22,21.79,299625
2024-11-16 00:00:00,21.79,21.8,21.77,21.77,2106
2024-11-18 08:00:00,22.5,22.5,21.9,22.04,12743
2024-11-18 12:00:00,21.99,23.0,20.88,22.1396,1177216
2024-11-18 16:00:00,22.12,23.5947,21.6801,22.45,1781847
2024-11-18 20:00:00,22.41,22.73,22.26,22.67,361686
2024-11-19 00:00:00,22.7,22.7,22.5828,22.61,3603
2024-11-19 08:00:00,22.99,23.39,22.26,22.69,8129
2024-11-19 12:00:00,22.66,23.83,22.03,23.73,1222123
2024-11-19 16:00:00,23.75,24.51,23.14,24.325,1928130
2024-11-19 20:00:00,24.37,25.3738,24.21,25.1,909871
2024-11-20 00:00:00,25.05,25.15,24.86,24.88,6426
2024-11-20 08:00:00,24.86,25.0,24.52,24.75,10381
2024-11-20 12:00:00,24.83,25.31,23.67,24.83,1567105
2024-11-20 16:00:00,24.77,24.8399,23.1,23.4109,1292137
2024-11-20 20:00:00,23.32,23.49,23.0,23.45,534513
2024-11-21 00:00:00,23.5,23.6,23.16,23.16,6707
2024-11-21 08:00:00,23.15,23.49,23.15,23.49,7175
2024-11-21 12:00:00,23.44,28.4934,23.22,28.4199,3723967
2024-11-21 16:00:00,28.355,31.0,27.31,30.24,5115453
2024-11-21 20:00:00,30.26929,31.0,28.64,28.75,1261361
2024-11-22 00:00:00,28.87,29.59,28.79,29.59,7971
2024-11-22 08:00:00,29.0,30.05,28.8,29.7,24712
2024-11-22 12:00:00,29.73,33.0,27.25,28.6,4774575
2024-11-22 16:00:00,28.57,32.11,28.21,31.81,2862275
2024-11-22 20:00:00,31.81,33.82,31.62,33.45,2220388
2024-11-23 00:00:00,33.3,33.5,33.125,33.33,7142
2024-11-25 08:00:00,34.32,34.93,33.1,33.1,61222
2024-11-25 12:00:00,33.36,35.55,26.61,28.251,6718343
2024-11-25 16:00:00,28.25,28.55,24.67,25.05,5332239
2024-11-25 20:00:00,25.042,26.4,24.83,25.85,1302385
2024-11-26 00:00:00,25.81,26.0,25.15,25.5,35320
2024-11-26 08:00:00,25.84,26.85,25.25,26.1,44851
2024-11-26 12:00:00,26.02,28.65,25.6207,26.81,3315773
2024-11-26 16:00:00,26.81,26.9,25.168,25.353,1663059
2024-11-26 20:00:00,25.33,26.25,25.272,26.14,543021
2024-11-27 00:00:00,26.06,26.25,26.05,26.25,15363
2024-11-27 08:00:00,26.25,26.48,25.72,26.3,38383
2024-11-27 12:00:00,26.37,27.32,25.35,26.7827,1889403
2024-11-27 16:00:00,26.7999,27.1299,25.33,26.89,1759549
2024-11-27 20:00:00,26.8762,26.93,26.4,26.89,466484
2024-11-28 00:00:00,26.8886,26.98,26.77,26.969,5431
2024-11-29 08:00:00,28.75,28.75,26.9,27.16,26522
2024-11-29 12:00:00,27.19,29.65,27.0198,28.78,5952064
2024-11-29 16:00:00,28.83,28.915,27.05,27.61,2925728
2024-11-29 20:00:00,28.15,28.33,28.13,28.13,31656
2024-12-02 08:00:00,28.13,28.65,28.0,28.65,21710
2024-12-02 12:00:00,28.63,29.03,27.33,27.97,1621104
2024-12-02 16:00:00,28.02,28.37,27.08,27.65,1183741
2024-12-02 20:00:00,27.63,28.2722,27.62,28.1,404250
