datetime,open,high,low,close,volume
2024-08-01 13:30:00,220.26,224.135,217.48,218.335,78273
2024-08-01 15:00:00,218.235,218.235,211.73,212.71,38168
2024-08-01 16:30:00,213.01,213.81,211.4,213.8,31201
2024-08-01 18:00:00,214.645,214.645,211.45,213.2,44755
2024-08-01 19:30:00,213.25,215.37,213.0,214.97,102145
2024-08-02 12:00:00,208.01,208.01,208.01,208.01,202
2024-08-02 13:30:00,203.5,203.5,196.84,198.565,132579
2024-08-02 15:00:00,197.97,204.35,197.11,203.465,87577
2024-08-02 16:30:00,202.97,203.45,199.43,199.48,48028
2024-08-02 18:00:00,199.55,202.4,199.39,201.885,58085
2024-08-02 19:30:00,201.91,202.8,200.97,201.39,123674
2024-08-05 13:30:00,187.71,196.6599,183.49,192.3,126256
2024-08-05 15:00:00,190.76,198.5,190.76,197.92,41529
2024-08-05 16:30:00,197.5,197.5,193.11,195.89,60456
2024-08-05 18:00:00,196.0,196.0,193.105,195.14,64870
2024-08-05 19:30:00,195.23,196.56,194.38,196.4,56902
2024-08-06 13:30:00,197.99,202.4,193.9,198.83,58785
2024-08-06 15:00:00,198.83,199.55,196.2,198.28,43825
2024-08-06 16:30:00,198.49,200.14,197.61,198.42,39774
2024-08-06 18:00:00,198.195,200.06,195.93,197.08,74019
2024-08-06 19:30:00,197.2,197.76,195.42,197.0,103210
2024-08-07 13:30:00,200.0,202.62,197.035,198.68,71601
2024-08-07 15:00:00,198.675,199.47,196.85,198.095,31859
2024-08-07 16:30:00,198.08,198.095,194.44,194.56,23415
2024-08-07 18:00:00,194.91,196.2,193.33,194.92,81799
2024-08-07 19:30:00,195.105,195.38,192.73,193.64,92935
2024-08-08 13:30:00,198.52,203.45,195.67,202.35,64802
2024-08-08 15:00:00,202.53,205.03,201.63,203.48,66561
2024-08-08 16:30:00,203.05,204.9905,201.99,204.63,49496
2024-08-08 18:00:00,204.55,205.92,203.44,204.78,47481
2024-08-08 19:30:00,204.81,206.105,204.0,205.88,85279
2024-08-09 13:30:00,206.15,209.45,206.005,207.66,61817
2024-08-09 15:00:00,207.59,209.535,207.33,208.23,43959
2024-08-09 16:30:00,208.37,210.23,207.72,209.98,49787
2024-08-09 18:00:00,209.97,210.53,208.89,209.645,44534
2024-08-09 19:30:00,209.745,209.9,207.29,208.34,50525
2024-08-12 13:30:00,209.77,211.89,207.7,210.75,58805
2024-08-12 15:00:00,211.24,211.33,208.515,208.815,27393
2024-08-12 16:30:00,209.2,209.66,207.51,208.47,17496
2024-08-12 18:00:00,208.135,208.78,207.42,208.145,26965
2024-08-12 19:30:00,208.36,209.09,207.29,207.31,93910
2024-08-13 13:30:00,211.94,213.64,210.225,213.115,49390
2024-08-13 15:00:00,212.795,215.56,212.32,215.07,35195
2024-08-13 16:30:00,214.75,217.27,214.53,216.885,40728
2024-08-13 18:00:00,217.19,217.385,216.31,217.28,21618
2024-08-13 19:30:00,217.505,218.4825,216.38,217.81,69600
2024-08-14 13:30:00,220.14,220.315,214.77,219.09,67911
2024-08-14 15:00:00,219.28,219.34,217.235,217.415,55945
2024-08-14 16:30:00,217.63,218.285,216.85,218.06,27890
2024-08-14 18:00:00,217.83,218.73,217.41,218.18,36727
2024-08-14 19:30:00,218.18,224.98,216.92,219.12,85225
