datetime,open,high,low,close,volume
2024-08-01 07:30:00,191.56,191.65,191.56,191.65,478.0
2024-08-01 10:30:00,192.23,192.23,192.23,192.23,381.0
2024-08-01 12:00:00,192.58,192.75,192.01,192.75,2574.0
2024-08-01 13:30:00,192.81,193.635,190.74,190.84,727877.0
2024-08-01 15:00:00,190.925,190.98,189.53,190.115,629813.0
2024-08-01 16:30:00,190.08,190.09,188.85,189.5,434921.0
2024-08-01 18:00:00,189.45,189.55,188.29,188.98,781043.0
2024-08-01 19:30:00,189.02,189.7,188.8,188.8,644742.0
2024-08-01 21:00:00,188.8075,189.66,188.8075,189.66,1956.0
2024-08-02 07:30:00,188.0,188.0,187.98,187.98,1030.0
2024-08-02 09:00:00,187.9,187.9,187.59,187.59,984.0
2024-08-02 10:30:00,188.29,188.4,188.29,188.4,696.0
2024-08-02 12:00:00,188.4497,189.57,187.7,188.98,21955.0
2024-08-02 13:30:00,188.78,189.105,185.7,185.98,1049402.0
2024-08-02 15:00:00,186.04,187.62,185.71,187.33,602018.0
2024-08-02 16:30:00,187.29,187.49,186.15,187.38,537114.0
2024-08-02 18:00:00,187.33,188.62,186.9956,188.33,665563.0
2024-08-02 19:30:00,188.38,189.26,187.65,188.74,793405.0
2024-08-02 21:00:00,188.74,188.74,188.74,188.74,1522.0
2024-08-02 22:30:00,188.09,188.85,188.09,188.85,583.0
2024-08-05 07:30:00,183.21,185.27,183.21,185.27,9481.0
2024-08-05 09:00:00,184.4,185.15,184.15,184.19,2340.0
2024-08-05 10:30:00,184.2,185.0,183.0,184.95,5710.0
2024-08-05 12:00:00,184.0,185.72,181.79,185.71,44821.0
2024-08-05 13:30:00,184.55,185.255,181.81,182.365,1345678.0
2024-08-05 15:00:00,182.42,184.9,182.24,184.68,763700.0
2024-08-05 16:30:00,184.73,184.76,183.74,183.89,454830.0
2024-08-05 18:00:00,183.92,184.0,182.615,182.8921,658819.0
2024-08-05 19:30:00,182.93,183.62,182.5,183.62,763043.0
2024-08-05 21:00:00,183.72,185.0,183.31,185.0,2239.0
2024-08-05 22:30:00,184.2,184.99,184.2,184.7,3424.0
2024-08-06 07:30:00,184.29,184.29,184.0,184.0,823.0
2024-08-06 10:30:00,183.5,183.5,183.5,183.5,195.0
2024-08-06 12:00:00,183.49,184.49,183.47,184.49,3994.0
2024-08-06 13:30:00,184.7,186.95,183.64,186.45,619307.0
2024-08-06 15:00:00,186.61,187.23,185.59,186.61,415829.0
2024-08-06 16:30:00,186.6,188.52,186.53,188.495,477085.0
2024-08-06 18:00:00,188.495,188.9,187.3,187.735,563427.0
2024-08-06 19:30:00,187.72,187.95,186.62,186.8,667956.0
