timestamp,open,high,low,close,volume
2024-08-01 13:30:00,792.5,810.57,792.5,807.48,12091
2024-08-01 14:00:00,809.735,811.18,806.655,808.635,25176
2024-08-01 14:30:00,809.16,813.58,807.97,808.65,32496
2024-08-01 15:00:00,808.94,812.25,804.63,804.63,14566
2024-08-01 15:30:00,805.68,810.165,804.41,809.28,12757
2024-08-01 16:00:00,810.565,812.25,807.29,812.24,9072
2024-08-01 16:30:00,812.46,813.24,810.83,812.79,16089
2024-08-01 17:00:00,813.27,813.86,810.975,811.5,30487
2024-08-01 17:30:00,811.5,812.84,809.54,812.06,19510
2024-08-01 18:00:00,812.92,813.56,806.11,806.66,34850
2024-08-01 18:30:00,805.56,806.03,800.5,800.92,55015
2024-08-01 19:00:00,801.15,801.46,798.105,801.35,53736
2024-08-01 19:30:00,801.37,812.19,800.49,811.96,139404
2024-08-01 20:00:00,811.18,811.18,811.18,811.18,7749
2024-08-01 20:30:00,811.18,811.18,811.18,811.18,2565
2024-08-01 22:00:00,811.18,811.18,811.18,811.18,187
2024-08-02 11:00:00,807.01,807.01,807.0,807.0,256
2024-08-02 12:30:00,804.0,804.0,800.0,800.0,487
2024-08-02 13:30:00,810.72,814.95,805.33,808.245,32680
2024-08-02 14:00:00,808.78,811.69,800.21,805.1,33795
2024-08-02 14:30:00,805.025,805.56,801.09,802.04,10129
2024-08-02 15:00:00,802.135,802.135,798.95,799.495,7442
2024-08-02 15:30:00,798.675,805.11,798.675,804.63,6786
2024-08-02 16:00:00,804.56,807.0,804.56,806.6025,6814
2024-08-02 16:30:00,806.765,809.005,805.5,805.92,7040
2024-08-02 17:00:00,805.45,805.64,803.24,803.79,6561
2024-08-02 17:30:00,803.24,803.885,802.2675,803.765,12247
2024-08-02 18:00:00,804.12,807.605,803.67,807.6,8023
2024-08-02 18:30:00,807.65,807.65,802.37,803.475,11079
2024-08-02 19:00:00,804.4,806.3,803.32,805.47,19516
2024-08-02 19:30:00,805.185,807.56,803.34,806.46,66695
2024-08-02 20:00:00,806.65,806.65,806.65,806.65,7004
2024-08-02 21:00:00,806.65,806.65,806.65,806.65,2612
2024-08-05 09:30:00,791.47,791.47,791.47,791.47,103
2024-08-05 12:00:00,797.0,797.0,797.0,797.0,169
2024-08-05 12:30:00,781.0,781.0,781.0,781.0,166
2024-08-05 13:00:00,793.0,800.0,793.0,800.0,715
2024-08-05 13:30:00,800.81,800.81,776.28,790.46,50031
2024-08-05 14:00:00,791.95,797.49,781.71,782.55,47744
2024-08-05 14:30:00,783.79,791.28,783.105,789.56,20222
2024-08-05 15:00:00,791.1,795.265,788.376,795.265,21526
2024-08-05 15:30:00,794.22,797.63,789.925,789.925,20829
2024-08-05 16:00:00,790.09,791.34,788.06,788.94,11909
2024-08-05 16:30:00,788.5,789.32,782.85,782.85,13368
2024-08-05 17:00:00,782.87,783.67,780.65,783.0,10496
2024-08-05 17:30:00,781.93,782.74,779.24,779.8,15796
2024-08-05 18:00:00,779.095,779.69,777.555,778.36,23498
2024-08-05 18:30:00,778.015,778.32,774.785,776.23,14874
2024-08-05 19:00:00,775.635,775.79,771.67,772.95,41683
2024-08-05 19:30:00,773.41,774.1,764.11,768.25,198469
2024-08-05 20:00:00,768.24,768.24,768.147811,768.147811,6132
2024-08-06 13:30:00,767.52,781.27,763.49,781.09,18649
2024-08-06 14:00:00,779.545,787.46,778.74,785.58,13857
2024-08-06 14:30:00,785.18,787.99,783.78,784.38,16521
2024-08-06 15:00:00,784.38,785.58,778.765,778.765,17024
2024-08-06 15:30:00,779.105,784.24,778.5,783.12,25640
2024-08-06 16:00:00,783.075,783.93,780.21,782.035,32034
2024-08-06 16:30:00,782.46,783.42,780.555,783.42,9277
2024-08-06 17:00:00,782.9,786.08,782.06,785.0,22666
2024-08-06 17:30:00,785.87,785.88,783.67,784.59,9351
2024-08-06 18:00:00,785.6602,787.95,783.81,787.95,8653
2024-08-06 18:30:00,789.5899,790.56,787.485,788.3,41933
2024-08-06 19:00:00,788.26,791.28,786.25,789.18,14987
2024-08-06 19:30:00,789.02,789.02,780.49,784.63,66936
2024-08-06 20:00:00,784.61,784.61,784.61,784.61,7331
2024-08-06 21:30:00,784.61,784.61,784.61,784.61,422
2024-08-07 13:30:00,783.86,791.46,779.15,791.46,39815
2024-08-07 14:00:00,791.46,794.78,785.335,787.27,31050
2024-08-07 14:30:00,786.39,795.98,786.39,795.13,37364
2024-08-07 15:00:00,796.0,798.04,795.47,796.69,21781
2024-08-07 15:30:00,796.89,798.68,795.8,796.02,34852
2024-08-07 16:00:00,795.61,799.2,792.79,798.995,30482
2024-08-07 16:30:00,798.9075,799.99,794.21,796.04,28667
2024-08-07 17:00:00,796.03,796.7,790.23,793.71,44992
2024-08-07 17:30:00,794.01,797.08,789.0,789.245,28015
2024-08-07 18:00:00,789.245,791.4,783.85,785.3,24390
2024-08-07 18:30:00,785.615,787.76,784.73,786.09,43028
2024-08-07 19:00:00,786.7,792.2,783.01,787.405,45309
2024-08-07 19:30:00,786.48,788.92,779.64,780.68,169226
2024-08-07 20:00:00,780.29,781.0,780.29,781.0,6779
2024-08-07 21:30:00,782.0,782.0,782.0,782.0,100
2024-08-07 22:00:00,780.0,780.0,780.0,780.0,100
2024-08-08 13:30:00,775.74,796.25,772.0,774.78,60742
2024-08-08 14:00:00,775.59,791.58,774.74,785.93,61627
2024-08-08 14:30:00,785.145,791.265,783.47,790.165,25768
2024-08-08 15:00:00,789.765,790.95,783.46,788.96,28094
2024-08-08 15:30:00,788.0,799.84,786.31,796.98,41788
2024-08-08 16:00:00,797.41,803.485,796.64,798.97,35861
2024-08-08 16:30:00,799.16,801.67,794.765,800.57,18824
2024-08-08 17:00:00,799.69,804.45,798.94,804.3,24685
2024-08-08 17:30:00,804.96,810.23,803.2,806.66,26022
2024-08-08 18:00:00,807.09,808.485,805.73,806.18,31030
2024-08-08 18:30:00,806.21,806.58,802.1001,804.32,22699
2024-08-08 19:00:00,804.04,806.925,801.61,804.35,31700
2024-08-08 19:30:00,804.44,812.75,802.295,809.95,163694
2024-08-08 20:00:00,809.48,811.0,809.48,811.0,5875
2024-08-09 13:00:00,810.78,810.78,810.78,810.78,114
2024-08-09 13:30:00,811.95,811.95,804.37,809.4,16502
2024-08-09 14:00:00,810.92,820.7,810.92,820.7,24758
2024-08-09 14:30:00,820.7,823.34,818.44,819.285,36520
2024-08-09 15:00:00,819.48,822.65,816.755,816.755,20110
2024-08-09 15:30:00,816.68,819.51,816.63,817.0,12882
2024-08-09 16:00:00,816.51,817.6405,813.0939,814.42,11348
2024-08-09 16:30:00,815.35,817.84,815.12,817.52,9798
2024-08-09 17:00:00,818.53,820.97,817.37,820.97,12162
2024-08-09 17:30:00,819.94,821.58,819.745,820.495,10138
2024-08-09 18:00:00,819.345,820.72,818.285,818.91,21091
2024-08-09 18:30:00,818.34,819.18,816.665,818.87,13496
2024-08-09 19:00:00,818.99,820.05,817.61,818.88,13299
2024-08-09 19:30:00,819.2,820.57,817.855,819.18,65878
2024-08-09 20:00:00,818.88,818.88,818.88,818.88,4741
2024-08-12 13:30:00,815.0,815.0,803.28,810.26,26571
2024-08-12 14:00:00,812.0,818.35,810.48,818.17,15798
2024-08-12 14:30:00,817.5,818.735,816.27,818.68,20281
2024-08-12 15:00:00,818.68,818.68,813.73,814.655,16038
2024-08-12 15:30:00,815.05,817.835,814.15,817.835,9257
2024-08-12 16:00:00,817.835,817.835,815.13,815.475,9967
2024-08-12 16:30:00,814.14,816.29,814.06,815.42,9212
2024-08-12 17:00:00,814.51,816.79,814.06,814.705,9555
2024-08-12 17:30:00,814.705,815.43,811.57,813.23,12414
2024-08-12 18:00:00,813.52,818.97,813.52,818.665,7233
2024-08-12 18:30:00,817.98,820.0,817.835,818.44,23098
2024-08-12 19:00:00,818.435,819.7,817.65,817.975,25788
2024-08-12 19:30:00,817.9,819.95,813.305,819.5,115972
2024-08-12 20:00:00,819.09,819.09,819.09,819.09,4339
2024-08-12 21:00:00,810.19,810.19,810.0,810.0,240
2024-08-13 13:30:00,825.0,825.075,822.0,825.075,18134
2024-08-13 14:00:00,824.19,824.19,820.985,823.07,15942
2024-08-13 14:30:00,823.07,827.91,822.885,826.665,26320
2024-08-13 15:00:00,826.85,827.46,825.07,826.31,9254
2024-08-13 15:30:00,826.51,827.5,824.82,825.67,18126
2024-08-13 16:00:00,825.6,827.52,825.14,826.59,13058
2024-08-13 16:30:00,826.78,828.55,826.78,827.27,15200
2024-08-13 17:00:00,827.35,827.64,826.67,827.445,10310
2024-08-13 17:30:00,827.68,828.29,825.59,828.19,14918
