timestamp,open,high,low,close,volume
2024-08-04,105.0,108.3,82.7,84.48,2848978
2024-08-11,79.24,93.96,75.7301,92.95,3980557
2024-08-18,91.0,101.22,90.54,99.93,2640513
2024-08-25,98.99,100.6,94.51,97.97,1507328
2024-09-01,98.26,98.26,89.09,91.62,2231687
2024-09-08,90.5,90.5,76.87,77.02,2563586
2024-09-15,78.36,81.96,73.84,81.13,2850371
2024-09-22,79.62,79.62,70.84,74.34,4137219
2024-09-29,74.27,89.0,74.1,82.67,3673652
2024-10-06,82.58,82.66,74.6,80.1,1876324
2024-10-13,80.99,84.61,76.635,84.0,2398819
2024-10-20,85.89,88.34,80.69,82.82,2245532
2024-10-27,82.42,82.73,76.4,77.66,1350860
2024-11-03,79.67,84.97,72.69,74.21,2211287
2024-11-10,73.4,83.0421,73.11,80.53,2159579
2024-11-17,82.39,89.94,72.13,74.07,4231831
2024-11-24,75.1,78.04,72.97,74.94,1591410
2024-12-01,75.04,76.7,69.83,74.5,2093232
2024-12-08,74.87,77.2,70.87,72.72,1405666
2024-12-15,73.27,79.35,72.41,74.87,2557976
2024-12-22,75.53,87.45,75.36,83.32,4682539
2024-12-29,83.41,85.05,80.496,82.48,756034
2025-01-05,81.72,83.546,79.09,82.76,641006
2025-01-12,84.77,92.92,84.77,89.52,1834459
2025-01-19,88.5,103.78,82.15,103.62,2801242
2025-01-26,103.64,110.73,98.51,100.57,2566857
2025-02-02,97.3,97.3,82.605,93.95,3989788
2025-02-09,90.0,94.7,82.21,86.32,2515175
2025-02-16,87.06,91.92,83.22,86.6,3025147
2025-02-23,88.1,89.35,74.3,76.61,2421348
2025-03-02,76.9,81.35,71.28,74.57,1800131
2025-03-09,74.99,76.13,65.52,68.18,2774768
2025-03-16,68.36,68.36,62.435,65.89,2406301
2025-03-23,65.7,68.215,62.13,66.08,1646631
2025-03-30,66.63,69.0,57.71,59.0,1219525
